"Tektronix MDO34, version v1.4.26, serial number C017180"
"Bus Definition: SPI"
 Time, MOSI, MISO
5.004458e-03, 03 54 88 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 11 17 00 50 00 33 83 87 70 A5 B1 00 94 3A 48 85 00 01 23 83 70 D5 0F 00 0B 92 2A 89 38 4A A8 B2 86 51 EA 63 5A 21 6C 6D DA 0C A7 52 BD 80 04 DE 00 40 14 45 A5 B4 10 88 54 C1 C8 50 82 77 44 51  
5.026359e-03, 03 54 88 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF A9 AA 54 80 2A 80 CE 8E F4 8F F0 00 08 00 42 95 DF 90 A6 68 7F A9 A0 04 26 55 CB 86 D1 B7 7B 84 43 9A 34 44 85 82 10 BC 50 CB E8 D7 E9 83 CC 0A 5C C5 14 29 24 8C 6F 0B 81 BF 43 92 DD B2 4C D0  
5.048260e-03, 03 54 88 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 52 00 DB 32 C4 2B 92 28 00 2A 00 05 D5 29 75 E0 73 8F A8 1D C9 8A 46 41 E2 9F 20 29 F7 88 24 A9 D8 08 34 F8 09 D8 96 D9 2F 00 44 05 81 F7 C1 B6 88 22 F3 69 00 70 02 E3 E2 40 75 31 F1 8F 88 56  
5.070161e-03, 03 54 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FE 3D 7E 54 2B CC 07 0B B3 80 2D B3 B5 73 0A 80 53 45 01 51 1A 80 00 E0 08 CA A4 2E 46 0B 38 75 B5 75 0A 04 7C C5 1A 81 43 A2 2A 89 3C 48 F0 3F B6 9F AD 65 51 14 4A C0 40 DC 05 00 F1 40 02 E0  
5.092062e-03, 03 54 89 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 6C 88 54 00 B5 99 E6 F3 9A 0D 4A 11 8E E8 41 13 66 01 00 05 C9 1F D1 58 35 A6 88 52 F1 F0 C0 FF 80 25 99 8D A0 AC A6 95 88 DA 5B 00 06 9F 6A 26 4F 06 0D 00 F4 57 A6 7B 2D 70 E6 0F 56 00 90 30  
5.113962e-03, 03 54 89 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 76 C5 68 FC E5 FA 47 34 C0 FF 1C 14 9B AC E9 C0 87 9C 80 FF AD 9D 05 00 20 00 18 44 49 05 10 0E 80 E7 41 07 80 CF A1 E6 AB 22 5A E1 A0 89 A6 7F 0E 00 52 E4 48 82 F9 F4 82 5E FF A8 05 FE 9F 43  
5.135863e-03, 03 54 89 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF F8 13 79 07 00 96 D0 09 84 98 B8 16 2D 68 AA A6 EC 2E 6C 00 AF F6 4B 03 75 80 FF FF 00 A8 C4 E2 1D A5 F1 0B 62 5A 60 DC EA 00 39 4E AF F2 47 8A 12 78 7F 67 27 E0 AB 3C 4F 05 80 66 41 84 38 EC  
5.157764e-03, 03 54 8A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 16 40 37 68 04 80 3B 4C BF FF FF 2B 88 96 B3 3B A7 09 16 72 66 0F 2A 51 8A 44 71 48 C0 FF BB D5 92 0B F0 9F C7 02 C0 02 D5 D4 10 13 C3 08 12 38 1C 6E 5B 81 5C C7 F3 01 F1 3B CF 73 BE 6F 1C C7  
5.179665e-03, 03 54 8A 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 1B B7 ED FB AB EA AA 2C C9 74 12 6B 26 14 F5 06 D0 5D D3 98 32 41 01 59 F7 09 FC 5F 00 DC 11 A0 3A 44 21 2E 67 A2 01 0A 34 00 11 64 E0 1A 00 12 20 C0 08 39 6D EF EF 4C 54 D5 B6 BE 14 45 55 55  
5.201565e-03, 03 54 8A 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 4B 55 88 AA AA 01 63 78 01 1F 67 90 A7 2B 71 64 05 0D 39 90 90 C0 FF D5 FF BB 00 C8 44 0C 81 E8 07 70 82 6C 04 03 40 82 A8 28 3D 00 2B 75 9E 7F D3 9F 28 CA 49 12 04 4D 74 45 51 54 20 08 C9 35  
5.223466e-03, 03 54 8A C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 7E 03 40 42 30 F3 85 12 2A DA 78 16 F8 97 18 82 A0 04 85 10 64 2E 00 9C A0 C0 7A 0D 1E F5 5A 11 20 71 00 88 FA FA FE 87 C9 A0 1F 6D 92 4D BB F7 67 9E A9 86 AF 4A E5 0D 95 79 2A F0 00 4A 10 62  
5.245366e-03, 03 54 8B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 00 02 FD 12 3D 48 40 02 00 08 08 90 82 36 DA 06 1F 82 20 08 4C 4A FD F7 55 00 50 D9 06 6D 00 90 CB C0 92 26 FF BB 4B 70 00 0E 80 02 01 20 5E 12 21 24 00 66 42 24 47 04 00 13 42 2B 6D CC C5 40  
5.267268e-03, 03 54 8B 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF EC 02 31 F7 50 21 A4 8C BF AC A0 92 95 F5 B4 80 00 7C 12 A1 8A 7E E7 08 07 7C 12 81 49 B9 A6 05 36 00 28 AC E9 C6 00 80 3B 01 B7 14 DD B4 80 BF 20 16 00 62 BE 00 42 07 00 C8 B5 23 12 E8 58 21  
5.289485e-03, 03 54 8B 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 29 78 CC 25 79 93 99 36 80 0A 00 70 D8 02 00 3F 33 3C 2C 00 1E E5 49 20 29 2C E0 5F 44 00 25 00 C4 15 3E BC 81 8F 71 B7 77 88 D0 7A 09 C9 61 CF 25 C5 FD 9E 97 77 0A BC A3 0B 41 82 10 F6 F2 23  
5.311386e-03, 03 54 8B C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 03 FF E5 84 00 C4 57 10 74 50 C1 2B E3 AE 99 29 84 0B CA 19 DF 37 89 6E 97 C9 B8 81 0C B5 CC 5D 1E 11 AD A0 84 9B 88 5E D6 7E 07 86 C0 7F F6 05 F2 C8 DA C4 DC 3D 55 1D 2E 80 29 6B DF 6A A0 EA  
5.333613e-03, 03 54 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 77 AE 8B 70 DF 38 6E E7 9D DA F6 7D 75 5D DB B6 D2 36 6D D7 A0 7B B9 26 64 43 66 D7 40 C3 97 26 EC 98 69 00 CF 3C 20 9F 0F 25 30 F0 30 00 E2 2B AE 41 83 0B 59 53 B7 00 A0 00 20 57 EB 4E 00 80  
5.355514e-03, 03 54 8C 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF CB BE A0 AC CE DF 15 9D 5E FA 4A 7F 00 58 C3 05 01 00 DC 03 59 01 80 E6 00 F0 AB 01 F3 83 4F 6B 61 01 5B 5F AA 01 BF 09 D3 B0 B7 37 D6 54 54 D0 31 65 E8 23 40 4D 01 20 03 B2 6E 0D 53 1D 72 7F  
5.377414e-03, 03 54 8C 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 5F 95 F7 E5 00 1F 61 03 8C 98 F8 07 00 00 D8 46 35 FE 03 E0 70 31 1B 21 1E 54 4B 6A 23 34 F0 EF 00 E2 2A 0F E0 42 0B 2C 9A BA 9F 92 E6 0B 6D B8 00 64 1E 04 C1 B4 ED C6 55 AC 56 5D AC 63 85 56  
5.399641e-03, 03 54 8C C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 9D 0F 00 7E 80 C6 43 28 86 77 00 0C B3 AA A2 A4 60 F5 5F 2E F0 BF F4 58 5C C0 74 39 8A 15 50 00 D4 2D 37 84 0A 00 44 D5 E8 38 A8 1D 7D B7 8C 00 3B EE 9C F7 53 90 3F ED C0 59 E7 50 BB 4B A1 01  
5.421542e-03, 03 54 8D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 46 46 86 52 4C FB AA 85 FC FF 51 20 18 80 1F 0E 41 21 1F AB 35 75 C5 F5 14 6A 8D 46 61 FF F6 00 6F 1D D3 95 B6 EF FB BE AE E3 04 D3 9A A6 EB BA 00 A0 3F 63 A2 E2 B4 7A 06 00 DE 88 C4 54 6A 75  
5.443759e-03, 03 54 8D 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 2A 10 CC C0 AF AD 05 36 60 C3 1E F8 0B 24 00 2E 06 99 87 44 32 BC D4 54 9B 03 78 A8 4D 00 B0 6D A1 E4 55 F5 A0 8B EA D3 62 5D A7 00 20 82 8F A7 96 1A 7D 01 2E 32 2F B0 07 E2 8A 4B 78 E0 FF C8  
5.465977e-03, 03 54 8D 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 01 AB 3A EC C9 9B 84 68 51 34 6A BA AD 01 50 B4 74 5D D7 B5 6A 26 00 D0 D3 F4 09 12 2A 4E D3 4C 0A 00 7C 52 79 B5 D4 E4 FD 29 99 6D FE 6B C7 02 C4 F5 31 08 F0 00 40 00 97 43 32 3C 8F 25 23 A7  
5.488194e-03, 03 54 8D C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 88 02 3C 2A 70 3E B6 15 02 00 57 BD 68 2F B5 77 F8 63 C7 D6 27 A8 05 5A 83 0E 08 FE 00 A8 80 6B 12 0D 2C F0 21 A7 AF F7 74 54 1D 7B E1 02 00 66 A7 FE 01 C0 0C AE D4 4A 00 62 5A 6C D5 00 E0 0D  
5.510095e-03, 03 54 8E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF AE 76 83 C3 FF BA D1 10 6D C8 11 C1 06 83 6F AC 3B 8D 37 C3 52 CD B1 F7 0B AE 53 4A 38 64 5A E9 0D 2A 82 19 BA D1 02 7A D8 37 09 FE 29 60 C1 0B B9 73 1A 08 00 60 9E D3 94 25 DA 95 6D 01 08 F7  
5.531996e-03, 03 54 8E 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 0D 87 0C 23 B2 02 45 85 E7 D4 08 A4 0D 34 24 F8 E0 9A 00 21 AB 63 65 24 09 00 E7 7B DE 0B 11 AA 51 0D 60 30 2B B9 F1 10 00 20 C3 32 B2 06 00 69 F0 67 72 92 F8 4F 31 86 80 E9 E7 26 73 80 04 26  
5.554213e-03, 03 54 8E 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF BD D5 B0 E1 24 D4 85 F6 3A 40 C1 9B 91 C8 7A 24 C8 98 61 95 1E 66 1B 74 A3 5A A0 D7 64 4C F0 BF 00 D7 4A 00 A7 80 08 48 EF AD C6 A2 99 AA C9 74 8B 6C 10 13 1C CE 46 0C 68 AD 04 31 F8 6B 69 0B  
5.576431e-03, 03 54 8E C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 21 00 33 28 02 11 C0 F5 56 B4 18 10 62 7D 6F 35 A5 A4 66 00 C4 BE 05 68 0D 00 34 A0 4B 01 40 6B 46 07 CB 1A EA 20 44 E5 3D B5 05 5A 98 51 C1 7F 41 5D DF 03 16 01 7E 00 BF BB 1A 73 52 52 4D E0  
5.598658e-03, 03 54 8F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 90 00 83 C5 00 E0 28 85 58 01 30 1C 9A 0D 58 D6 9E 01 1F 08 EB A9 2D D0 80 0C 0B FE 03 07 AC 1A 9B 0D 60 BB 25 00 FC BB 6D 5C 55 61 25 C6 00 CF C0 06 23 96 68 06 16 43 71 81 BF 96 04 90 61 78  
5.620884e-03, 03 54 8F 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 9B 00 80 F0 45 D8 77 37 D0 C9 D8 52 C4 B2 C2 16 EA 1A 00 88 6B 45 42 A0 27 30 30 F0 93 82 01 64 14 84 7D 77 8D 1C 8C 2E 76 B1 AC 30 31 A0 06 00 0C 7C 6A 41 00 99 C9 8B 7F 77 B3 2A C6 5F 68 A3  
5.642785e-03, 03 54 8F 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF C4 B2 40 32 50 04 D8 A0 42 03 9F 56 05 00 54 E2 70 BF BB 19 FC A8 40 47 46 00 03 4F 00 20 43 85 19 3D 8C 70 D8 02 4E 60 62 03 9F 52 C8 34 1A C1 03 40 02 C0 C8 02 05 81 42 05 05 24 37 00 80 C1  
5.664686e-03, 03 54 8F C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 15 98 03 80 1D 15 41 0F 32 34 F0 29 92 F6 E5 B1 03 D8 10 C0 63 C0 18 94 9F DB 00 60 7F 04 BC F4 D7 65 E0 2E 25 22 80 24 1A 88 87 A9 BE 85 97 7F 68 EE 1C 06 43 45 2C 02 60 34 79 D1 BD E8 68 C0  
5.686586e-03, 03 54 90 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 4B 77 C1 44 BB C0 BF B2 22 00 CD 5C 91 A6 FA 88 DD 40 0C 70 02 9F A2 5B 40 C0 D2 E8 AC A9 8D 00 94 0E 00 58 1E F8 95 0F D6 C8 D1 03 74 81 27 9A 06 10 60 4F 05 8E D4 8E 41 00 40 C1 C2 01 80 C1  
5.708487e-03, 03 54 90 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF B4 18 C2 A4 47 A5 36 90 0C 50 BA E0 14 50 C0 74 2A B3 A1 C3 10 90 C4 69 C0 5F 49 C8 D4 0B 58 C2 60 00 2D C0 C2 54 70 D9 14 40 A3 20 57 13 33 04 05 28 65 E0 5E 1C 60 6A A2 82 46 8D D9 80 41 68  
5.730388e-03, 03 54 90 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF BC 5F 52 91 6B 89 99 81 32 94 34 F8 90 37 60 8B B6 64 C8 66 03 EA 4F 7F 53 11 93 4B FF 8F 32 F0 10 01 7F 83 8C 99 0C 06 D2 D5 E7 4A 0C 00 9C 40 0F 7C CA FA F0 64 B3 24 16 83 25 0E ED 99 02 83  
5.752289e-03, 03 54 90 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 4B 03 F2 7C 81 4F 65 10 2F D9 6F F4 E2 25 0E B0 79 F2 82 F6 01 79 3D ED 59 02 CC A7 4D 14 82 4F 1F 60 4B A3 EC C6 E2 82 CC F0 E1 85 C0 60 20 00 F3 41 DF 00 D4 CA 78 C6 00 40 46 0D C2 4F 81 63  
5.774190e-03, 03 54 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 3B 03 74 34 E1 82 45 60 04 43 46 6B 08 73 C6 33 32 8A 40 B5 53 16 03 00 84 8C 4A F0 A0 2D E0 69 9B C9 58 B4 ED EC 88 11 1B 84 F8 92 00 90 0B 64 13 7C CA 63 30 ED 32 A4 54 F4 D0 16 2A 48 80 C9  
5.796090e-03, 03 54 91 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF A4 30 08 49 8C E9 54 C0 20 1F 89 C3 4E A0 7A AA A8 08 85 9F 93 06 02 80 58 F2 0A 4C 06 93 C5 52 A6 B3 22 03 2B C4 16 0C AB 0A 54 1F C1 00 40 B2 22 15 FC 94 26 55 18 A0 29 91 50 03 CB 15 43 C1  
5.817991e-03, 03 54 91 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 02 1A 2D 97 DC 35 48 8F 5A 2E 1D 04 5B C9 6C B5 A9 0C 2A AD 2E 00 D8 E5 10 0B 3F DD 4D FA 8B 91 02 95 0B 4C 62 9D A0 D3 AA D5 6A E5 45 4C A9 54 2A 45 8D 82 9D 4E A0 54 E4 A8 64 32 9F 95 4A 94  
5.839892e-03, 03 54 91 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF 97 5D 54 81 74 B9 00 C0 21 21 17 FC A6 7A 26 42 BC AC 0C 98 B6 54 75 56 AA BA B8 40 4B AF 91 A9 5E D2 55 06 57 6F 01 80 9E 11 83 4F 74 17 21 D1 CA 10 98 9A 81 5A AB AE AC 62 F5 D7 D0 B2 4D 21  
5.861793e-03, 03 54 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF F9 59 0B 00 04 54 83 4F 43 DB 85 48 3B 55 42 9C 04 00 69 D3 38 38 DD 9C 8B DD 45 40 CF 43 BA 52 FF 67 6B FF 80 72 4D BE D3 CD 96 01 F1 D0 9F 07 24 0A 40 22 59 FE 5D 9A BD 9E BF 08 51 19 00 68  
5.883694e-03, 03 54 92 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 04 E1 B9 D9 88 77 DE 63 2E 42 22 D1 5F DD D2 AF 44 06 00 A5 7C 5F 91 48 E8 85 12 9E 83 40 A0 50 E8 FB FF FF DF F7 BD 9F FB BE F3 3C FF FF FF 93 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF  
5.905594e-03, 03 54 92 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 80 FF FF FF D7 77 12 48 3C CF 75 5D 71 1C C7 F3 BE EF FB C6 DB B6 6D FB E9 BA AE 6D 9E 67 9A A6 59 96 65 79  
5.927495e-03, 03 54 92 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF E1 38 8E 63 85 61 18 86 F7 7D DF F7 5D D7 75 5D DE DB B6 75 39 E7 BD F7 E6 9C 73 CE 7B EF BD F7 6B BD F7 DE 41 80 0A 40 6F CE 39 1F AD F7 DE 7B B5 D6 5A 6B CE 39 E7 9C 18 E3 9C 73 63 8C 31 C6  
5.949396e-03, 03 54 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , 00 00 00 00 7B EF C4 18 EF BD F7 DE BD F7 DE 7B D6 5A 6B AD 56 6B AD F5 5A 6B AD B5 BB BB BB D6 99 99 99 99 A8 E5 02 98 CC CC DD 22 CC CC CC CC CC CC CC CC BB CB CC CC BB BB BB BB BB BB BB BB AA 2A BA BB  
5.971297e-03, 03 54 93 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 , FF FF FF FF AA A8 AA AA AA 2A AA AA DB B6 AD AA 6D DB B6 6D 3F 05 00 B5 1F FA A2 FF B4 E0 FD FF 4F 80 74 87 06 5D E9 FD CA F7 27 90 9E 81 04 AA 90 40 53 F9 3F 2A DF 3B CA F7 10 A4 BD 04 E9 7F 9B 82 9D F2  
